# Please note that there may be discrepancies between your electric bill and what Sense reports due to data interruptions (such as Wi-Fi signal loss or loss of power) or other issues.,,,,,,,,
DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
3/19/2020 16:00,cfd74978,Furnace,Furnace,,,,118.82,0.119
3/19/2020 16:00,solar,Solar Production,Solar,,,,1.873,0.002
3/19/2020 16:00,63b2178f,Furnace1,Mystery Heat,,,,22.222,0.022
3/19/2020 17:00,mains,Total Usage,,,,,1127.458,1.127
3/19/2020 17:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/19/2020 17:00,c4efa971,Fridge,Fridge,,,,51.53,0.052
3/19/2020 17:00,cfd74978,Furnace,Furnace,,,,373.974,0.374
3/19/2020 17:00,solar,Solar Production,Solar,,,,3.189,0.003
3/19/2020 17:00,63b2178f,Furnace1,Mystery Heat,,,,67.617,0.068
3/19/2020 18:00,a69d3ea2,Microwave,Microwave,,,,81.003,0.081
3/19/2020 18:00,mains,Total Usage,,,,,1159.801,1.16
3/19/2020 18:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/19/2020 18:00,c4efa971,Fridge,Fridge,,,,54.794,0.055
3/19/2020 18:00,cfd74978,Furnace,Furnace,,,,305.22,0.305
3/19/2020 18:00,solar,Solar Production,Solar,,,,3.349,0.003
3/19/2020 18:00,63b2178f,Furnace1,Mystery Heat,,,,54.28,0.054
3/19/2020 19:00,mains,Total Usage,,,,,1650.101,1.65
3/19/2020 19:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/19/2020 19:00,c4efa971,Fridge,Fridge,,,,0.68,0.001
3/19/2020 19:00,cfd74978,Furnace,Furnace,,,,685.628,0.686
3/19/2020 19:00,solar,Solar Production,Solar,,,,5.049,0.005
3/19/2020 19:00,63b2178f,Furnace1,Mystery Heat,,,,112.843,0.113
3/19/2020 20:00,mains,Total Usage,,,,,1156.047,1.156
3/19/2020 20:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/19/2020 20:00,c4efa971,Fridge,Fridge,,,,34.458,0.034
3/19/2020 20:00,cfd74978,Furnace,Furnace,,,,279.306,0.279
3/19/2020 20:00,solar,Solar Production,Solar,,,,3.353,0.003
3/19/2020 20:00,63b2178f,Furnace1,Mystery Heat,,,,47.549,0.048
3/19/2020 21:00,mains,Total Usage,,,,,665.315,0.665
3/19/2020 21:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/19/2020 21:00,solar,Solar Production,Solar,,,,1.51,0.002
3/19/2020 21:00,63b2178f,Furnace1,Mystery Heat,,,,0.664,0.001
3/19/2020 22:00,mains,Total Usage,,,,,1618.611,1.619
3/19/2020 22:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/19/2020 22:00,c4efa971,Fridge,Fridge,,,,136.166,0.136
3/19/2020 22:00,cfd74978,Furnace,Furnace,,,,783.11,0.783
3/19/2020 22:00,solar,Solar Production,Solar,,,,5.818,0.006
3/19/2020 22:00,63b2178f,Furnace1,Mystery Heat,,,,130.876,0.131
3/19/2020 23:00,mains,Total Usage,,,,,792.697,0.793
3/19/2020 23:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/19/2020 23:00,c4efa971,Fridge,Fridge,,,,13.724,0.014
3/19/2020 23:00,cfd74978,Furnace,Furnace,,,,48.236,0.048
3/19/2020 23:00,solar,Solar Production,Solar,,,,2.958,0.003
3/19/2020 23:00,63b2178f,Furnace1,Mystery Heat,,,,7.546,0.008
3/19/2020 23:00,77639ae9,Portable Heater,Space Heater,,,,21.006,0.021
3/20/2020 0:00,mains,Total Usage,,,,,943.569,0.944
3/20/2020 0:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/20/2020 0:00,c4efa971,Fridge,Fridge,,,,17.889,0.018
3/20/2020 0:00,solar,Solar Production,Solar,,,,3.505,0.004
3/20/2020 0:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/20/2020 0:00,77639ae9,Portable Heater,Space Heater,,,,55.529,0.056
3/20/2020 1:00,mains,Total Usage,,,,,1320.834,1.321
3/20/2020 1:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/20/2020 1:00,cfd74978,Furnace,Furnace,,,,43.912,0.044
3/20/2020 1:00,solar,Solar Production,Solar,,,,5.02,0.005
3/20/2020 1:00,63b2178f,Furnace1,Mystery Heat,,,,79.943,0.08
3/20/2020 1:00,77639ae9,Portable Heater,Space Heater,,,,24.699,0.025
3/20/2020 2:00,mains,Total Usage,,,,,1227.738,1.228
3/20/2020 2:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/20/2020 2:00,c4efa971,Fridge,Fridge,,,,71.697,0.072
3/20/2020 2:00,cfd74978,Furnace,Furnace,,,,352.533,0.353
3/20/2020 2:00,solar,Solar Production,Solar,,,,4.532,0.005
3/20/2020 2:00,63b2178f,Furnace1,Mystery Heat,,,,59.307,0.059
3/20/2020 2:00,77639ae9,Portable Heater,Space Heater,,,,39.714,0.04
3/20/2020 3:00,mains,Total Usage,,,,,1059.808,1.06
3/20/2020 3:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/20/2020 3:00,c4efa971,Fridge,Fridge,,,,114.458,0.114
3/20/2020 3:00,cfd74978,Furnace,Furnace,,,,158.876,0.159
3/20/2020 3:00,solar,Solar Production,Solar,,,,3.855,0.004
3/20/2020 3:00,63b2178f,Furnace1,Mystery Heat,,,,30.931,0.031
3/20/2020 3:00,77639ae9,Portable Heater,Space Heater,,,,48.347,0.048
3/20/2020 4:00,mains,Total Usage,,,,,987.871,0.988
3/20/2020 4:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/20/2020 4:00,c4efa971,Fridge,Fridge,,,,37.658,0.038
3/20/2020 4:00,cfd74978,Furnace,Furnace,,,,93.233,0.093
3/20/2020 4:00,solar,Solar Production,Solar,,,,3.835,0.004
3/20/2020 4:00,63b2178f,Furnace1,Mystery Heat,,,,17.571,0.018
3/20/2020 4:00,77639ae9,Portable Heater,Space Heater,,,,62.622,0.063
3/20/2020 5:00,mains,Total Usage,,,,,958.741,0.959
3/20/2020 5:00,always_on,Always On,AlwaysOn,,,,384,0.384
3/20/2020 5:00,c4efa971,Fridge,Fridge,,,,38.908,0.039
3/20/2020 5:00,cfd74978,Furnace,Furnace,,,,52.784,0.053
3/20/2020 5:00,solar,Solar Production,Solar,,,,3.775,0.004
3/20/2020 5:00,63b2178f,Furnace1,Mystery Heat,,,,8.255,0.008
3/20/2020 5:00,77639ae9,Portable Heater,Space Heater,,,,62.618,0.063
3/20/2020 6:00,mains,Total Usage,,,,,1182.138,1.182
3/20/2020 6:00,always_on,Always On,AlwaysOn,,,,380.7,0.381
3/20/2020 6:00,cfd74978,Furnace,Furnace,,,,301.92,0.302
3/20/2020 6:00,solar,Solar Production,Solar,,,,4.758,0.005
3/20/2020 6:00,63b2178f,Furnace1,Mystery Heat,,,,36.789,0.037
3/20/2020 6:00,77639ae9,Portable Heater,Space Heater,,,,72.625,0.073
3/20/2020 7:00,mains,Total Usage,,,,,1323.444,1.323
3/20/2020 7:00,always_on,Always On,AlwaysOn,,,,375.966,0.376
3/20/2020 7:00,c4efa971,Fridge,Fridge,,,,61.057,0.061
3/20/2020 7:00,cfd74978,Furnace,Furnace,,,,402.985,0.403
3/20/2020 7:00,solar,Solar Production,Solar,,,,4.807,0.005
3/20/2020 7:00,63b2178f,Furnace1,Mystery Heat,,,,42.88,0.043
3/20/2020 7:00,77639ae9,Portable Heater,Space Heater,,,,57.084,0.057
3/20/2020 8:00,a69d3ea2,Microwave,Microwave,,,,19.33,0.019
3/20/2020 8:00,mains,Total Usage,,,,,1390.749,1.391
3/20/2020 8:00,always_on,Always On,AlwaysOn,,,,374,0.374
3/20/2020 8:00,cfd74978,Furnace,Furnace,,,,356.536,0.357
3/20/2020 8:00,25c55a21,Dishwasher,Dishwasher,,,,313.038,0.313
3/20/2020 8:00,solar,Solar Production,Solar,,,,4.936,0.005
3/20/2020 8:00,63b2178f,Furnace1,Mystery Heat,,,,59.807,0.06
3/20/2020 8:00,77639ae9,Portable Heater,Space Heater,,,,1.042,0.001
3/20/2020 9:00,mains,Total Usage,,,,,1966.495,1.966
3/20/2020 9:00,always_on,Always On,AlwaysOn,,,,374,0.374
3/20/2020 9:00,c4efa971,Fridge,Fridge,,,,31.131,0.031
3/20/2020 9:00,cfd74978,Furnace,Furnace,,,,517.23,0.517
3/20/2020 9:00,25c55a21,Dishwasher,Dishwasher,,,,632.667,0.633
3/20/2020 9:00,solar,Solar Production,Solar,,,,6.322,0.006
3/20/2020 9:00,63b2178f,Furnace1,Mystery Heat,,,,88.449,0.088
3/20/2020 10:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,26.29,0.026
3/20/2020 10:00,mains,Total Usage,,,,,1052.401,1.052
3/20/2020 10:00,always_on,Always On,AlwaysOn,,,,374,0.374
3/20/2020 10:00,cfd74978,Furnace,Furnace,,,,315.62,0.316
3/20/2020 10:00,25c55a21,Dishwasher,Dishwasher,,,,12.573,0.013
3/20/2020 10:00,solar,Solar Production,Solar,,,,3.68,0.004
3/20/2020 10:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/20/2020 10:00,63b2178f,Furnace1,Mystery Heat,,,,63.411,0.063
3/20/2020 11:00,mains,Total Usage,,,,,752.647,0.753
3/20/2020 11:00,always_on,Always On,AlwaysOn,,,,373.766,0.374
3/20/2020 11:00,c4efa971,Fridge,Fridge,,,,70.417,0.07
3/20/2020 11:00,solar,Solar Production,Solar,,,,2.334,0.002
3/20/2020 12:00,mains,Total Usage,,,,,680.795,0.681
3/20/2020 12:00,always_on,Always On,AlwaysOn,,,,375.5,0.375
3/20/2020 12:00,c4efa971,Fridge,Fridge,,,,64.091,0.064
3/20/2020 12:00,cfd74978,Furnace,Furnace,,,,129.036,0.129
3/20/2020 12:00,solar,Solar Production,Solar,,,,2.03,0.002
3/20/2020 12:00,63b2178f,Furnace1,Mystery Heat,,,,23.345,0.023
3/20/2020 13:00,mains,Total Usage,,,,,818.828,0.819
3/20/2020 13:00,always_on,Always On,AlwaysOn,,,,377.6,0.378
3/20/2020 13:00,c4efa971,Fridge,Fridge,,,,31.383,0.031
3/20/2020 13:00,cfd74978,Furnace,Furnace,,,,249.021,0.249
3/20/2020 13:00,solar,Solar Production,Solar,,,,2.486,0.002
3/20/2020 13:00,63b2178f,Furnace1,Mystery Heat,,,,45.42,0.045
3/20/2020 14:00,mains,Total Usage,,,,,830.409,0.83
3/20/2020 14:00,always_on,Always On,AlwaysOn,,,,377,0.377
3/20/2020 14:00,c4efa971,Fridge,Fridge,,,,151.1,0.151
3/20/2020 14:00,cfd74978,Furnace,Furnace,,,,143.649,0.144
3/20/2020 14:00,solar,Solar Production,Solar,,,,2.148,0.002
3/20/2020 14:00,63b2178f,Furnace1,Mystery Heat,,,,25.493,0.025
3/20/2020 15:00,mains,Total Usage,,,,,1325.979,1.326
3/20/2020 15:00,always_on,Always On,AlwaysOn,,,,377,0.377
3/20/2020 15:00,c4efa971,Fridge,Fridge,,,,151.1,0.151
3/20/2020 15:00,cfd74978,Furnace,Furnace,,,,273.856,0.274
3/20/2020 15:00,solar,Solar Production,Solar,,,,4.168,0.004
3/20/2020 15:00,63b2178f,Furnace1,Mystery Heat,,,,49.193,0.049
3/20/2020 15:00,77639ae9,Portable Heater,Space Heater,,,,74.515,0.075
3/20/2020 16:00,mains,Total Usage,,,,,1350.972,1.351
3/20/2020 16:00,always_on,Always On,AlwaysOn,,,,377,0.377
3/20/2020 16:00,c4efa971,Fridge,Fridge,,,,79.033,0.079
3/20/2020 16:00,cfd74978,Furnace,Furnace,,,,118.691,0.119
3/20/2020 16:00,solar,Solar Production,Solar,,,,4.143,0.004
3/20/2020 16:00,63b2178f,Furnace1,Mystery Heat,,,,21.657,0.022
3/20/2020 16:00,77639ae9,Portable Heater,Space Heater,,,,116.08,0.116
3/20/2020 17:00,mains,Total Usage,,,,,1239.534,1.24
3/20/2020 17:00,always_on,Always On,AlwaysOn,,,,377,0.377
3/20/2020 17:00,cfd74978,Furnace,Furnace,,,,256.742,0.257
3/20/2020 17:00,solar,Solar Production,Solar,,,,4.103,0.004
3/20/2020 17:00,63b2178f,Furnace1,Mystery Heat,,,,76.712,0.077
3/20/2020 17:00,77639ae9,Portable Heater,Space Heater,,,,34.443,0.034
3/20/2020 18:00,mains,Total Usage,,,,,1180.158,1.18
3/20/2020 18:00,always_on,Always On,AlwaysOn,,,,376.1,0.376
3/20/2020 18:00,c4efa971,Fridge,Fridge,,,,82.064,0.082
3/20/2020 18:00,cfd74978,Furnace,Furnace,,,,320.429,0.32
3/20/2020 18:00,solar,Solar Production,Solar,,,,3.866,0.004
3/20/2020 18:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/20/2020 18:00,63b2178f,Furnace1,Mystery Heat,,,,55.718,0.056
3/20/2020 19:00,a69d3ea2,Microwave,Microwave,,,,32.103,0.032
3/20/2020 19:00,mains,Total Usage,,,,,1961.786,1.962
3/20/2020 19:00,always_on,Always On,AlwaysOn,,,,376,0.376
3/20/2020 19:00,cfd74978,Furnace,Furnace,,,,327.906,0.328
3/20/2020 19:00,solar,Solar Production,Solar,,,,4.697,0.005
3/20/2020 19:00,62987bff,Dryer,Dryer,,,,675.65,0.676
3/20/2020 19:00,c947eccb,Motor 1,Mystery Motor,,,,37.1,0.037
3/20/2020 19:00,63b2178f,Furnace1,Mystery Heat,,,,56.639,0.057
3/20/2020 20:00,mains,Total Usage,,,,,1486.68,1.487
3/20/2020 20:00,always_on,Always On,AlwaysOn,,,,376,0.376
3/20/2020 20:00,c4efa971,Fridge,Fridge,,,,19.316,0.019
3/20/2020 20:00,solar,Solar Production,Solar,,,,3.644,0.004
3/20/2020 20:00,62987bff,Dryer,Dryer,,,,536.228,0.536
3/20/2020 20:00,c947eccb,Motor 1,Mystery Motor,,,,75.529,0.076
3/20/2020 21:00,mains,Total Usage,,,,,1190.124,1.19
3/20/2020 21:00,always_on,Always On,AlwaysOn,,,,376,0.376
3/20/2020 21:00,c4efa971,Fridge,Fridge,,,,13.997,0.014
3/20/2020 21:00,cfd74978,Furnace,Furnace,,,,232.476,0.232
3/20/2020 21:00,solar,Solar Production,Solar,,,,3.571,0.004
3/20/2020 21:00,63b2178f,Furnace1,Mystery Heat,,,,43.428,0.043
3/20/2020 22:00,mains,Total Usage,,,,,1804.264,1.804
3/20/2020 22:00,always_on,Always On,AlwaysOn,,,,376,0.376
3/20/2020 22:00,c4efa971,Fridge,Fridge,,,,26.346,0.026
3/20/2020 22:00,cfd74978,Furnace,Furnace,,,,799.636,0.8
3/20/2020 22:00,solar,Solar Production,Solar,,,,6.062,0.006
3/20/2020 22:00,63b2178f,Furnace1,Mystery Heat,,,,133.386,0.133
3/20/2020 23:00,mains,Total Usage,,,,,1358.224,1.358
3/20/2020 23:00,always_on,Always On,AlwaysOn,,,,376,0.376
3/20/2020 23:00,c4efa971,Fridge,Fridge,,,,34.521,0.035
3/20/2020 23:00,cfd74978,Furnace,Furnace,,,,282.953,0.283
3/20/2020 23:00,solar,Solar Production,Solar,,,,4.106,0.004
3/20/2020 23:00,63b2178f,Furnace1,Mystery Heat,,,,72.125,0.072
3/20/2020 23:00,77639ae9,Portable Heater,Space Heater,,,,20.117,0.02
3/21/2020 0:00,mains,Total Usage,,,,,1106.752,1.107
3/21/2020 0:00,always_on,Always On,AlwaysOn,,,,376,0.376
3/21/2020 0:00,cfd74978,Furnace,Furnace,,,,124.122,0.124
3/21/2020 0:00,solar,Solar Production,Solar,,,,3.564,0.004
3/21/2020 0:00,63b2178f,Furnace1,Mystery Heat,,,,44.585,0.045
3/21/2020 0:00,77639ae9,Portable Heater,Space Heater,,,,64.417,0.064
3/21/2020 1:00,mains,Total Usage,,,,,1467.382,1.467
3/21/2020 1:00,always_on,Always On,AlwaysOn,,,,376,0.376
3/21/2020 1:00,c4efa971,Fridge,Fridge,,,,147.457,0.147
3/21/2020 1:00,cfd74978,Furnace,Furnace,,,,407.416,0.407
3/21/2020 1:00,solar,Solar Production,Solar,,,,4.527,0.005
3/21/2020 1:00,63b2178f,Furnace1,Mystery Heat,,,,70.78,0.071
3/21/2020 1:00,77639ae9,Portable Heater,Space Heater,,,,50.32,0.05
3/21/2020 2:00,mains,Total Usage,,,,,1366.75,1.367
3/21/2020 2:00,always_on,Always On,AlwaysOn,,,,376,0.376
3/21/2020 2:00,c4efa971,Fridge,Fridge,,,,98.781,0.099
3/21/2020 2:00,cfd74978,Furnace,Furnace,,,,418.81,0.419
3/21/2020 2:00,solar,Solar Production,Solar,,,,4.63,0.005
3/21/2020 2:00,63b2178f,Furnace1,Mystery Heat,,,,72.421,0.072
3/21/2020 2:00,77639ae9,Portable Heater,Space Heater,,,,36.753,0.037
3/21/2020 3:00,mains,Total Usage,,,,,1364.377,1.364
3/21/2020 3:00,always_on,Always On,AlwaysOn,,,,376,0.376
3/21/2020 3:00,c4efa971,Fridge,Fridge,,,,39.798,0.04
3/21/2020 3:00,cfd74978,Furnace,Furnace,,,,393.081,0.393
3/21/2020 3:00,solar,Solar Production,Solar,,,,4.309,0.004
3/21/2020 3:00,63b2178f,Furnace1,Mystery Heat,,,,68.266,0.068
3/21/2020 3:00,77639ae9,Portable Heater,Space Heater,,,,20.742,0.021
3/21/2020 4:00,mains,Total Usage,,,,,1245.81,1.246
3/21/2020 4:00,always_on,Always On,AlwaysOn,,,,376,0.376
3/21/2020 4:00,cfd74978,Furnace,Furnace,,,,356.69,0.357
3/21/2020 4:00,solar,Solar Production,Solar,,,,4.053,0.004
3/21/2020 4:00,63b2178f,Furnace1,Mystery Heat,,,,62.427,0.062
3/21/2020 4:00,77639ae9,Portable Heater,Space Heater,,,,23.019,0.023
3/21/2020 5:00,mains,Total Usage,,,,,1352.133,1.352
3/21/2020 5:00,always_on,Always On,AlwaysOn,,,,376,0.376
3/21/2020 5:00,c4efa971,Fridge,Fridge,,,,87.605,0.088
3/21/2020 5:00,cfd74978,Furnace,Furnace,,,,372.317,0.372
3/21/2020 5:00,solar,Solar Production,Solar,,,,4.225,0.004
3/21/2020 5:00,63b2178f,Furnace1,Mystery Heat,,,,64.899,0.065
3/21/2020 5:00,77639ae9,Portable Heater,Space Heater,,,,29.903,0.03
3/21/2020 6:00,mains,Total Usage,,,,,1034.948,1.035
3/21/2020 6:00,always_on,Always On,AlwaysOn,,,,378.75,0.379
3/21/2020 6:00,c4efa971,Fridge,Fridge,,,,77.648,0.078
3/21/2020 6:00,cfd74978,Furnace,Furnace,,,,149.84,0.15
3/21/2020 6:00,solar,Solar Production,Solar,,,,3.3,0.003
3/21/2020 6:00,63b2178f,Furnace1,Mystery Heat,,,,26.663,0.027
3/21/2020 6:00,77639ae9,Portable Heater,Space Heater,,,,33.377,0.033
3/21/2020 7:00,mains,Total Usage,,,,,992.414,0.992
3/21/2020 7:00,always_on,Always On,AlwaysOn,,,,381,0.381
3/21/2020 7:00,c4efa971,Fridge,Fridge,,,,57.028,0.057
3/21/2020 7:00,cfd74978,Furnace,Furnace,,,,112.65,0.113
3/21/2020 7:00,solar,Solar Production,Solar,,,,3.576,0.004
3/21/2020 7:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/21/2020 7:00,63b2178f,Furnace1,Mystery Heat,,,,20.45,0.02
3/21/2020 7:00,77639ae9,Portable Heater,Space Heater,,,,43.923,0.044
3/21/2020 8:00,mains,Total Usage,,,,,1539.627,1.54
3/21/2020 8:00,always_on,Always On,AlwaysOn,,,,381,0.381
3/21/2020 8:00,c4efa971,Fridge,Fridge,,,,45.476,0.045
3/21/2020 8:00,cfd74978,Furnace,Furnace,,,,232.215,0.232
3/21/2020 8:00,25c55a21,Dishwasher,Dishwasher,,,,361.123,0.361
3/21/2020 8:00,solar,Solar Production,Solar,,,,5.236,0.005
3/21/2020 8:00,63b2178f,Furnace1,Mystery Heat,,,,42.438,0.042
3/21/2020 8:00,77639ae9,Portable Heater,Space Heater,,,,54.875,0.055
3/21/2020 9:00,60dbf11d,Portable Heater 2,Floor Heater,,,,59.987,0.06
3/21/2020 9:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,27.083,0.027
3/21/2020 9:00,mains,Total Usage,,,,,1816.508,1.817
3/21/2020 9:00,always_on,Always On,AlwaysOn,,,,381,0.381
3/21/2020 9:00,c4efa971,Fridge,Fridge,,,,23.303,0.023
3/21/2020 9:00,cfd74978,Furnace,Furnace,,,,40.382,0.04
3/21/2020 9:00,25c55a21,Dishwasher,Dishwasher,,,,683.481,0.683
3/21/2020 9:00,solar,Solar Production,Solar,,,,5.736,0.006
3/21/2020 9:00,63b2178f,Furnace1,Mystery Heat,,,,9.085,0.009
3/21/2020 9:00,77639ae9,Portable Heater,Space Heater,,,,8.964,0.009
3/21/2020 10:00,mains,Total Usage,,,,,1035.464,1.035
3/21/2020 10:00,always_on,Always On,AlwaysOn,,,,381,0.381
3/21/2020 10:00,c4efa971,Fridge,Fridge,,,,0.629,0.001
3/21/2020 10:00,cfd74978,Furnace,Furnace,,,,20.894,0.021
3/21/2020 10:00,solar,Solar Production,Solar,,,,1.712,0.002
3/21/2020 10:00,63b2178f,Furnace1,Mystery Heat,,,,6.197,0.006
3/21/2020 11:00,mains,Total Usage,,,,,1853.687,1.854
3/21/2020 11:00,always_on,Always On,AlwaysOn,,,,381.15,0.381
3/21/2020 11:00,cfd74978,Furnace,Furnace,,,,104.392,0.104
3/21/2020 11:00,25c55a21,Dishwasher,Dishwasher,,,,120.692,0.121
3/21/2020 11:00,solar,Solar Production,Solar,,,,2.358,0.002
3/21/2020 11:00,62987bff,Dryer,Dryer,,,,623.49,0.623
3/21/2020 11:00,c947eccb,Motor 1,Mystery Motor,,,,30.929,0.031
3/21/2020 11:00,63b2178f,Furnace1,Mystery Heat,,,,15.416,0.015
3/21/2020 12:00,mains,Total Usage,,,,,3398.583,3.399
3/21/2020 12:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/21/2020 12:00,c4efa971,Fridge,Fridge,,,,98.706,0.099
3/21/2020 12:00,cfd74978,Furnace,Furnace,,,,107.055,0.107
3/21/2020 12:00,25c55a21,Dishwasher,Dishwasher,,,,85.141,0.085
3/21/2020 12:00,solar,Solar Production,Solar,,,,4.631,0.005
3/21/2020 12:00,62987bff,Dryer,Dryer,,,,2031.441,2.031
3/21/2020 12:00,c947eccb,Motor 1,Mystery Motor,,,,195.741,0.196
3/21/2020 12:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/21/2020 13:00,mains,Total Usage,,,,,964.764,0.965
3/21/2020 13:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/21/2020 13:00,cfd74978,Furnace,Furnace,,,,118.95,0.119
3/21/2020 13:00,25c55a21,Dishwasher,Dishwasher,,,,61.053,0.061
3/21/2020 13:00,solar,Solar Production,Solar,,,,0.379,0
3/21/2020 13:00,63b2178f,Furnace1,Mystery Heat,,,,21.655,0.022
3/21/2020 14:00,mains,Total Usage,,,,,938.03,0.938
3/21/2020 14:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/21/2020 14:00,c4efa971,Fridge,Fridge,,,,102.757,0.103
3/21/2020 14:00,25c55a21,Dishwasher,Dishwasher,,,,16.746,0.017
3/21/2020 14:00,solar,Solar Production,Solar,,,,-0.649,-0.001
3/21/2020 14:00,63b2178f,Furnace1,Mystery Heat,,,,19.972,0.02
3/21/2020 15:00,mains,Total Usage,,,,,792.451,0.792
3/21/2020 15:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/21/2020 15:00,c4efa971,Fridge,Fridge,,,,151.1,0.151
3/21/2020 15:00,solar,Solar Production,Solar,,,,-0.816,-0.001
3/21/2020 16:00,mains,Total Usage,,,,,1020.108,1.02
3/21/2020 16:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/21/2020 16:00,c4efa971,Fridge,Fridge,,,,90.123,0.09
3/21/2020 16:00,25c55a21,Dishwasher,Dishwasher,,,,23.514,0.024
3/21/2020 16:00,solar,Solar Production,Solar,,,,3.422,0.003
3/21/2020 16:00,63b2178f,Furnace1,Mystery Heat,,,,20.824,0.021
3/21/2020 17:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,193.999,0.194
3/21/2020 17:00,mains,Total Usage,,,,,1412.4,1.412
3/21/2020 17:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/21/2020 17:00,c4efa971,Fridge,Fridge,,,,92.422,0.092
3/21/2020 17:00,cfd74978,Furnace,Furnace,,,,339.18,0.339
3/21/2020 17:00,solar,Solar Production,Solar,,,,6.294,0.006
3/21/2020 17:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/21/2020 17:00,63b2178f,Furnace1,Mystery Heat,,,,57.04,0.057
3/21/2020 18:00,bb65939b,Oven Range,Oven,,,,859.702,0.86
3/21/2020 18:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,328.048,0.328
3/21/2020 18:00,mains,Total Usage,,,,,3158.492,3.158
3/21/2020 18:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/21/2020 18:00,c4efa971,Fridge,Fridge,,,,33.02,0.033
3/21/2020 18:00,solar,Solar Production,Solar,,,,7.887,0.008
3/21/2020 19:00,a69d3ea2,Microwave,Microwave,,,,14.582,0.015
3/21/2020 19:00,mains,Total Usage,,,,,1115.426,1.115
3/21/2020 19:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/21/2020 19:00,c4efa971,Fridge,Fridge,,,,73.913,0.074
3/21/2020 19:00,solar,Solar Production,Solar,,,,2.501,0.003
3/21/2020 20:00,mains,Total Usage,,,,,1095.798,1.096
3/21/2020 20:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/21/2020 20:00,cfd74978,Furnace,Furnace,,,,313.317,0.313
3/21/2020 20:00,solar,Solar Production,Solar,,,,3.397,0.003
3/21/2020 20:00,63b2178f,Furnace1,Mystery Heat,,,,52.885,0.053
3/21/2020 21:00,mains,Total Usage,,,,,857.397,0.857
3/21/2020 21:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/21/2020 21:00,c4efa971,Fridge,Fridge,,,,148.275,0.148
3/21/2020 21:00,cfd74978,Furnace,Furnace,,,,84.893,0.085
3/21/2020 21:00,solar,Solar Production,Solar,,,,2.178,0.002
3/21/2020 21:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/21/2020 21:00,63b2178f,Furnace1,Mystery Heat,,,,16.431,0.016
3/21/2020 22:00,mains,Total Usage,,,,,1229.318,1.229
3/21/2020 22:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/21/2020 22:00,c4efa971,Fridge,Fridge,,,,8.835,0.009
3/21/2020 22:00,cfd74978,Furnace,Furnace,,,,273.874,0.274
3/21/2020 22:00,solar,Solar Production,Solar,,,,4.191,0.004
3/21/2020 22:00,63b2178f,Furnace1,Mystery Heat,,,,46.328,0.046
3/21/2020 22:00,77639ae9,Portable Heater,Space Heater,,,,28.262,0.028
3/21/2020 23:00,mains,Total Usage,,,,,1068.136,1.068
3/21/2020 23:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/21/2020 23:00,c4efa971,Fridge,Fridge,,,,91.97,0.092
3/21/2020 23:00,solar,Solar Production,Solar,,,,3.408,0.003
3/21/2020 23:00,77639ae9,Portable Heater,Space Heater,,,,48.964,0.049
3/22/2020 0:00,mains,Total Usage,,,,,913.41,0.913
3/22/2020 0:00,always_on,Always On,AlwaysOn,,,,382,0.382
3/22/2020 0:00,solar,Solar Production,Solar,,,,3.159,0.003
3/22/2020 0:00,77639ae9,Portable Heater,Space Heater,,,,58.083,0.058
3/22/2020 1:00,mains,Total Usage,,,,,1001.988,1.002
3/22/2020 1:00,always_on,Always On,AlwaysOn,,,,382,0.382
